product_id,previous_description_html
6845619470425,"<p>Autographed Lithograph signed by: Johnny Bower, Bobby Hull, Allan Stanley and Marcel Dionne from Toronto Maple Leafs, Chicago Blackhawks and LA Kings. This piece of memorabilia measures 10 x 10 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>"
6845620584537,<p>Autographed 10x15 Photograph signed by: Gerry Cheevers from Boston Bruins. This piece of memorabilia measures 15 x 10 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
6923958779993,<p>This autographed hockey puck is signed by Bobby Hull and is a commemoration of the Chicago Blackhawks 6 Stanley Cup Championships. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
6986196189273,"<p>This framed canvas honors NFL legend Tom Brady, featuring images from his time with both the New England Patriots and the Tampa Bay Buccaneers. Measuring approximately 33.5 x 23.5 inches, this museum-framed memorabilia is perfect for any football fan’s collection.</p><p>Photos shown are our catalogue images.</p>"
7119307505753,"<p>This 8x10 photo features Toronto Maple Leaf star and fan favourite, Doug Gilmour. The photo is hand autographed, with Hologram and Certificate of Authenticity. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>"
7119307931737,<p>Autographed 8x10 Photograph signed by: John Daly of the USA. This piece of memorabilia measures 8 x 10 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Golf History!</p><p>Photos shown are our catalogue images.</p>
7119414493273,"<p>This autographed hockey puck is signed by one of the greatest Leafs captains, Doug Gilmour. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>"
7153970249817,"<p>This gallery wrapped canvas features Banksy's Boy Behind The Curtain. This canvas measures 32 x 24 inches and is gallery wrapped, with black sides. Own this piece of Art History!</p><p>Photos shown are our catalogue images.</p>"
7160078205017,"<p>Collectible 16x20 Photograph featuring: Maurice Richard, Bobby Hull and Gordie Howe from Montreal Canadiens, Blackhawks and Detroit Red Wings. This item is a limited edition of 999. This piece of memorabilia measures 20 x 16 inches. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>"
7160078270553,"<p>Autographed 16x20 Photograph signed by: Bower, Mahovlich, Ullman, Watson, Stanley and Kennedy from Toronto Maple Leafs. This piece of memorabilia measures 20 x 16 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>"
7177437741145,"<p>Celebrate NFL hero Josh Allen, quarterback for the Buffalo Bills, with this professionally mounted collectible canvas. Measuring approximately 30 x 25 inches, this piece of memorabilia is a standout addition to any football collection. Own this tribute to one of the NFL's rising stars!</p><p>Photos shown are our catalogue images.</p>"
7298708144217,<p>Autographed 11x14 Photograph signed by: Frank Mahovlich of the Toronto Maple Leafs. This piece of memorabilia measures 11 x 14 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7298708275289,<p>Autographed 16x20 Photograph signed by: Bobby Hull and Gordie Howe of the Chicago Blackhawks and Detroit Red Wings. This piece of memorabilia measures 16 x 20 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7298708373593,<p>Autographed 16x20 Photograph signed by: Maurice Richard of the Montreal Canadiens. This piece of memorabilia measures 16 x 20 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7298708668505,<p>Autographed 5x7 Photograph signed by: Maurice Richard of the Montreal Canadiens. This piece of memorabilia measures 5 x 7 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7298708996185,<p>Autographed 8x10 Photograph signed by the legendary Stan Lee! This piece of memorabilia measures 10 x 8 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Comic Book &amp; Entertainment History!</p><p>Photos shown are our catalogue images.</p>
7333203935321,<p>Collectible 11x14 Photograph featuring: Bobby Orr from Boston Bruins. This piece of memorabilia measures 14 x 11 inches. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7397752864857,<p>Autographed 8x10 Photograph signed by Eric Lindros of the Philadelphia Flyers. This piece of memorabilia measures 10 x 8 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7455057805401,<p>Autographed 5x7 Photograph signed by: Maurice Richard of the Montreal Canadiens. This piece of memorabilia measures 5 x 7 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7462229508185,<p>Autographed Lithograph signed by: Johnny Bower from Toronto Maple Leafs and New York Rangers. This piece of memorabilia measures 11 x 9 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7462229540953,"<p>Autographed Lithograph signed by: Johnny Bower, Bobby Baun and Carl Brewer from Toronto Maple Leafs. This piece of memorabilia measures 24 x 18 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>"
7463326941273,"<p>The limited edition 'Legends of the Crease' lithograph is signed by Johnny Bower, Gump Worsley, Glenn Hall, and Gerry Cheevers. Comes museum framed, a must for all hockey fans!  This item is 14 x 16 inches.</p><p></p><p>Photos shown are our catalogue images.</p>"
7464047870041,<p>Autographed Lithograph signed by: Johnny Bower and Bobby Hull from Toronto Maple Leafs and Chicago Blackhawks. This piece of memorabilia measures 8.5 x 8 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7470073741401,<p>Autographed Lithograph signed by: Jean Beliveau from Montreal Canadiens. This item is a limited edition of 600. This piece of memorabilia measures 17 x 14 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7470073774169,<p>Autographed Lithograph signed by: Bobby Hull from Chicago Blackhawks. This item is a limited edition of 909. This piece of memorabilia measures 22 x 18 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7497141026905,<p>Autographed 11x14 Photograph signed by: Bobby Hull and Brett Hull from Chicago Blackhawks and Dallas Stars. This piece of memorabilia measures 15 x 10 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7497141256281,<p>Autographed 11x11 Photograph signed by: George Chuvalo from Canada. This piece of memorabilia measures 11 x 11 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Boxing History!</p><p>Photos shown are our catalogue images.</p>
7497141420121,<p>Autographed 11x14 Photograph signed by: Bobby Hull from Chicago Blackhawks. This piece of memorabilia measures 14 x 11 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7497141551193,<p>Autographed 11x14 Photograph signed by: Bobby Hull and Gordie Howe from Chicago Blackhawks and Detroit Red Wings. This piece of memorabilia measures 14 x 11 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7497142370393,<p>Autographed 16x20 Photograph signed by: Jean Beliveau and Johnny Bower from Montreal Canadiens and Toronto Maple Leafs. This piece of memorabilia measures 20 x 16 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7497142501465,"<p>Autographed 16x20 Photograph signed by: Bower, T. Kennedy, A. Stanley and Kelly from Toronto Maple Leafs. This piece of memorabilia measures 20 x 16 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>"
7497142665305,<p>Autographed 16x20 Photograph signed by: Bobby Hull from Chicago Blackhawks. This piece of memorabilia measures 20 x 16 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7497143255129,<p>Autographed 5x7 Photograph signed by: Gordie Howe of the Detroit Red Wings. This piece of memorabilia measures 5 x 7 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7497143418969,<p>Autographed 8x10 Photograph signed by: Bobby Hull from Chicago Blackhawks and Winnipeg Jets. This piece of memorabilia measures 10 x 8 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7497143615577,<p>Autographed 8x10 Photograph signed by: Bobby Hull from Winnipeg Jets. This piece of memorabilia measures 10 x 8 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7497144172633,<p>Autographed 8x10 Photograph signed by: Johnny Bower and Gump Worsley from Toronto Maple Leafs and Montreal Canadiens. This piece of memorabilia measures 10 x 8 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7497144369241,<p>Autographed 8x10 Photograph signed by: George Chuvalo from Boxing. This piece of memorabilia measures 10 x 8 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Boxing History!</p><p>Photos shown are our catalogue images.</p>
7497144500313,<p>Autographed 8x10 Photograph signed by: Craig Stadler from Golfer. This piece of memorabilia measures 10 x 8 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Golf History!</p><p>Photos shown are our catalogue images.</p>
7497144631385,<p>Autographed 8x10 Photograph signed by: Bobby Hull from Chicago Blackhawks. This piece of memorabilia measures 10 x 8 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
7497144795225,<p>Autographed 8x10 Photograph signed by: Bobby Hull and Jean Beliveau from Chicago Blackhawks and Montreal Canadiens. This piece of memorabilia measures 10 x 8 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
